user_name,screen_name,days,first_msg,no_of_msg,bot
sasiwipachumpa,Kitiya Pongmani,0.033432133622744,,0,1
51khaki5belen,Belen Sandoval,0.001463532480929,lets talk,1,1
cynthiamorgan2442,Cynthia Morgan,0.011098650655261,,0,1
fudgytemma2003,Emma Nelson,0.001118744073643,:(,1,1
stargazer0618,Star Gazer,0.057916784405156,Tckt,1,0
uchickie2009dana,Dana Freeman,0.00237739921444,Wassup boys!,1,1
redlilah403,Lilah Estrada,0.004673289615247,,0,1
hjenrry,Henry M,0.003804775321925,Mzuf,2,0
Username unavailable,* *,0.002675150643896,haha,1,1
1ashlyn30kookie,Ashlyn Hubbard,0.000789153098508,,0,1
1ashlyn30kookie,Ashlyn Hubbard,0.001425689436771,,0,1
josh_iris78,Josh Iris,2.01858437739865,Vnpd,1,0
nalani6boogie60,Nalani Mcdaniel,0.004034448572331,I am just dang lonely currently,1,1
loki_odi,Loki Odinson,0.392229158878326,attt,1,0
lover2020123,Mark Davis,0.014489619185527,Cjrf,1,0
ada2010hcitron,Ada Gregory,0.001995263817134,tidy,1,1
Devil_D_evil,Devil D,0.017073866865701,Hyhyhy,1,1
8tenley74frog,Tenley Butler,0.003661574953132,Someone looking a great time?,1,1
tribgayorgf,Trib Gf,0.001823007624458,Tribute teen gf,1,1
2018pmariamwarm,Mariam Boyd,0.002409976679418,,0,1
cynthiamorgan2442,Cynthia Morgan,0.021209517838778,Lol johnathan,1,1
11banana7paula,Paula Austin,0.002911469202351,let s chat,1,1
janethmichellas,Janeth Jamez,4.13220079036774,Hi,1,1
brayleejewelo2010,Braylee Watkins,0.004393577244547,,0,1
hfddsshjkijgffddd,Hussam Ahmed,0.008437245071486,هلوو,3,1
sigh....Hernandez,Jordan Hernandez,0.407536613505196,,0,1
fabianocp180,Fabiano Santos,0.934947791160257,,0,1
triple8sophia38,Sophia Lloyd,0.002277636754292,,0,1
vishal1492,Vishal Jambhale,0.008186001802484,jrdh,1,0
PapaStrokebd,T S,0.000363612395746,,0,1
seven850oaklee,Oaklee Poole,0.004428906355191,Hiya boys!,1,1
creammichellef2015,Michelle Montgomery,0.001071896420585,,0,1
Ali216810,Ali Last Name,1.57376289499855,Xume,2,0
omarleeheather2010,Marlee Freeman,0.000733493881093,,0,1
fabianocp180,Fabiano Santos,0.938468489737974,,0,1
schaefchen2001,Lena Schäfer,0.004478746224885,,0,1
dulce2010happyc,Dulce Nicholson,0.005242904388794,lmao,1,1
Helenpaul04,Helen Paul,2.94130757766465,,0,1
kyle13457888,Kyle Dean,1.0945374541095,,0,1
Janoosilaa,AJ Popz,4.1386133194494,,0,1
bionic8rosalie29,Rosalie Cain,0.00238687104925,someone wishes to talk with me?,1,1
dolphin139joyce,Joyce Ortega,0.00178978604575,lets talk,1,1
malanix2006shy,Malani Parsons,0.001022817324157,Who wants to speak?,1,1
joey8362,Joe .,0.032154255854311,W b v v,2,0
eddie4677,Eddie Antony,0.030977674187334,,0,1
llJay_sanguinell,Jay Sanguine,4.89075098718758,mxch,2,0
vamoramadame2018,Amora Curtis,0.001222877267886,,0,1
4adriana50poochie,Adriana Rose,0.001977161715428,Who wants to talk?,1,1
Queen4real65,Nichole Sanders,0.001940440957745,Hello there✋👋,1,1
407stardanielle,Danielle White,0.003820471564929,,0,1
vegaemilly,Vega Emily,0.073468088424868,Hauv,1,0
abreezyaleah2001,Aleah Acosta,0.002396377142933,,0,1
holland38snuggle4,Holland Chase,0.00093783179643,browsing a good man,1,1
saraiddiamond2011,Sarai Valdez,0.002027960372744,:D,1,1
lillianr2001rust,Lillian Huff,0.001525561323872,,0,1
divay2010nancy,Nancy Barnett,0.003084458482486,,0,1
haffi456,Mafaz Mohammed,4.06825704527398,,0,1
patrickmorgan26,Patrick Morgan,0.038509627928337,Jzdb,1,0
611huggableavalyn,Avalyn Simmons,0.004307696019058,,0,1
YourDreams696,Jason 420,3.23215723713239,Tyhi,3,0
anika2012megax,Anika Tate,0.001641544741061,funny!,1,1
CJFancy,Corey Jones,1.7484997361181,I’m so confused,1,1
fizzy167fatima,Fatima Clarke,0.002801191434264,,0,1
novahdimples653,Novah Ryan,0.004172530328786,fantastic,1,1
Angelinastone232,Angelina Stone,0.09262935705483,,0,1
678o095,Jessca Gold,2.81953525111907,,0,1
ice2011rmakayla,Makayla Carson,0.00398340349948,Wassup guys!,1,1
hamada22390,HaMada AMer,1.85878066400687,Hi,1,1
2005chestnutbridgetu,Bridget Warner,0.002995256696034,,0,1
dawgfanforlife39,Jeff -,0.238962298231544,,0,1
teapot423milana,Milana Hubbard,0.002739300689212,I m just really annoyed nowadays,1,1
WarmLoveLife,Trevor .,0.416178872538386,Mtre,1,0
cetxa,ce t,0.015472260545249,aynu,2,0
2012ygirlcadence,Cadence Cummings,0.00198432341218,Now i m dang bored now,1,1
Luna3x3,Luna Xxx,0.001093807761316,Wbyr,2,0
playfun24u,Glenn & Daniela,0.65695523755142,I GW,1,0
nxtlgc,nocturnal nostalgic,0.7673566117524,oh its  y s m z,1,0
725luckythalia,Thalia Griffith,0.001235319555358,lets talk,1,1
ausie.ausie,Ausie Ausie,0.113996101441207,tnff,1,0
1neon42alani,Alani Delgado,0.003480727374554,,0,1
inkedasfuck,Scott The Dott,3.39615315213248,oioi,4,0
118ariascribbly,Aria Pierce,0.007390470758632,,0,1
k2013pearlsquiggly,Pearl Sutton,0.001013649638604,Who wishes to speak?,1,1
rex46964e,Rex 🙄😏,0.305146968872459,umas,2,0
cupid2003bariadne,Ariadne Logan,0.00437799161507,,0,1
dollieqjuliette2001,Juliette Rodgers,0.003135789329255,,0,1
piggyholland159,Holland Rose,0.002215987601214,,0,1
btucks87j,Ben James,0.22699604416611,Fcaz,5,0
teal660autumn,Autumn Soto,0.002484144110371,anyone needs to chat with me?,1,1
Username unavailable,Lala Red,0.001776511923031,So i am dang annoyed right away,1,1
liliancharcoaly2004,Lilian Kennedy,0.002351946709333,nice,1,1
askyepinkie2005,Skye Espinoza,0.002837043578426,browsing a good man,1,1
princesskelsey524,Kelsey Lloyd,0.003890187712731,Who wishes to speak?,1,1
precious2005camillao,Camilla Castillo,0.003534276681366,Who wishes to talk?,1,1
375citronliv,Liv Huff,0.005183765203864,someone really wants to meet with me?,1,1
bubble78sloane8,Sloane Vasquez,0.006568644863588,looking true man,1,1
andersontomas,Anderson Tomas,0.003721309944435,Ffbr,1,0
ayoubmessari,AYOUB EL MESSARI,0.653429231342894,,0,1
302girlyximena,Ximena Bowman,0.00323436094103,,0,1
marina6twilight62,Marina Walker,0.002459143198751,wanting a real man,1,1
huggablecheyenne2001,Cheyenne Mclaughlin,0.002805729621538,Anybody searching some entertaining?,1,1
hugs684skyla,Skyla Knight,0.001005384844762,wanting a real man,1,1
ygabriela2008magic,Gabriela Parsons,0.006862283453897,:),1,1
795amiyacream,Amiya Turner,0.004471695740466,I am just damn tired today,1,1
Username unavailable,Je Wa,0.003208712044138,Someone wanting some fun?,1,1
jojojubyy,Jo Jo,0.004505365027322,,0,1
icylivia2000r,Livia Williams,0.004069807032744,Who wishes to chat?,1,1
2017blueqainsley,Ainsley Terry,0.003214106016137,:/,1,1
m2006raynetweetie,Rayne Hernandez,0.004638648190432,Someone seeking some fun?,1,1
Vitortd,Vitor Td,0.007422873452306,,0,1
crazyskye658,Skye Norris,0.004279194201032,searching true man,1,1
sparky927whitney,Whitney Mckinney,0.000977112424594,,0,1
2013rcuddlesleia,Leia Mendez,0.001886130618276,I m really tired nowadays,1,1
mastephenannni,Mariastephen Mariastephen,0.037004873893327,,0,1
kalora1999tweetie,Alora Ward,0.002214059407512,,0,1
bbyjoker__12,Ab 😈,0.461190760080461,Yo,3,0
960kimberlygiggles,Kimberly Peters,0.001411313268322,Someone searching a great time?,1,1
3brooklyn86mmm,Brooklyn Wilkerson,0.001144279901076,:*,1,1
vennessa_denison,Vennessa Dennison,1.72096849501685,,0,1
rafiklnc,Raf Loun,2.34296932470467,Hi,1,1
brownemmalynnv2001,Emmalynn Barnes,0.003163534507707,somebody wants to chat with me?,1,1
veraazure972,Vera Pierce,0.001742029951678,Someone searching a good time?,1,1
itsssme866,Eric Mee,2.26799314354305,30 m Wisconsin,1,1
Baluuu_,Batu Nahlm,0.004213983176483,,0,1
2012secrettlacey,Lacey Parker,0.004251865165101,haha,1,1
vivienne2010dolle,Vivienne Roy,0.001269063690194,,0,1
bunnibaddie,Bunnii ❤️,4.79302484989166,Hi,2,0
lollipopj2008lilly,Lilly Joseph,0.003260087334999,Guess what everyone!,1,1
andreamarie5556,Andrea Marie,1.34601511795764,Hello,1,1
whompy_whomp,Maiya Izuki,0.001057023908253,Hvps,6,0
queeniealiana2008j,Aliana Powell,0.000550935519514,someone would like to talk with me?,2,1
camille992tiger,Camille Barnes,0.00532449334032,let s talk,1,1
283sweetcallie,Callie Patrick,0.001694689078463,,0,1
Emmyj1215,Emma James,3.82378586301373,btvt,5,0
gray633cora,Cora Ayala,0.00327331594295,let s chat,1,1
kamiyahchic2011p,Kamiyah Steele,0.001312719387589,,0,1
wkendall2015sweetie,Kendall Weaver,0.001827547152837,someone hopes to flirt with me?,1,1
meilanipfuchsia2016,Meilani Johnson,0.000999555447035,,0,1
585silveralaya,Alaya Davenport,0.002831394517863,let s talk,1,1
katied2003clumzie,Katie Medina,0.000813893706158,browsing a good man,1,1
mastephenannni,Mariastephen Mariastephen,0.04397880917346,Hey,1,1
oliveo2012meghan,Meghan Sharp,0.001872314802474,Seriously everyone!,1,1
poppy139grinning,Poppy Massey,0.005135724431387,let s chat,1,1
PrettyDamsel252,Dillion Kesley,0.002112843493621,,0,1
2007gpresleytwittie,Presley Erickson,0.002547946136307,;),1,1
6smile49brooklyn,Brooklyn Newman,0.001605904336881,,0,1
sweetie254aspen,Aspen Fernandez,0.006123583421663,,0,1
selsa2000cuddles,Elsa Adams,0.002096937505735,tidy,1,1
7grizzly69annalise,Annalise Moore,0.001927935111302,anyone would like to meet up with me?,1,1
20navy4iris,Iris Hall,0.001642825443436,,0,1
arianamendes373,Ariana Mendes,0.032601099179851,,0,1
7grizzly69annalise,Annalise Moore,0.002704101505655,,0,1
bobisbig12,Bob B,0.014400055005595,,0,1
hugkendall727,Kendall Patton,0.004663885762846,Who wishes to discuss?,1,1
699buttonlennox,Lennox Newman,0.000841306999878,haha,1,1
LyndaK007,Lynda Kelly,0.002019455065882,,0,1
derimmerleckt,Olaf Hanko,0.118401410298215,,0,1
alaina2006foreveri,Alaina Morton,0.00178135872715,So i m damn bored now,1,1
emmalynfgarden2015,Emmalyn Cook,0.003583475392726,Someone seeking some entertaining?,1,1
icymadelynn758,Madelynn Newman,0.003496598849694,,0,1
D4Z4T,Troja Dong,0.312838735922619,zatS,1,0
2005opicnickallie,Kallie Keller,0.00261807296839,,0,1
bun938sawyer,Sawyer Dixon,0.002000761272179,,0,1
dr.javad1983,Javad Mortazavi,0.490153770482651,,0,1
squeezie931amelia,Amelia Reese,0.001550956749254,lets chat,1,1
nevaehcoffeeq2008,Nevaeh Adkins,0.003609575331211,Who wants to meet?,1,1
472scoutfurry,Scout Holmes,0.002193004293022,Now i m darn tired right now,1,1
fortune56oaklee3,Oaklee West,0.001629156591716,,0,1
navi694,Naviii Sharma,0.205808375706827,Jxmj,3,0
aabdullahvrk333,Abdullah Vrk,0.018016018541875,Hi,2,1
dkadencedaisy2010,Kadence Knight,0.001716203535045,seeking true man,1,1
q2006cherrykaitlyn,Kaitlyn Dennis,0.000725769866948,nice,1,1
marlee7green67,Marlee Long,0.002365117062021,,0,1
4doodsie91mina,Mina Moreno,0.002243869817919,I m just damn bored currently,1,1
kiwibuny,🥝kiwi Bunbun,0.126197129239639,22 trans and who do i verify  with,1,1
hamlouisak2011,Louisa Porter,0.002698821682069,,0,1
5waffle46trinity,Trinity Harmon,0.001565017504273,Now i m really tired currently,1,1
davina829angel,Davina Thomas,0.002792691558048,,0,1
demonslayer4590,Josh Snyder,0.176744683696716,,0,1
Negritopijudo,Lauti Cabrera,0.015773045757303,Hrus,1,0
40piggy6aileen,Aileen Bryant,0.00366553740093,brilliant,1,1
girly2016gkathryn,Kathryn Barber,0.002919237931018,searching a good man,1,1
giannadazzlin277,Gianna Meyer,0.003785792180785,Hi there boys!,1,1
madison17button8,Madison Ellis,0.00284825793019,;),1,1
2000iglitterzoe,Zoe Craig,0.00371609384539,So i m really annoyed nowadays,1,1
bigwombat212,Luke Colangelo,0.272764102604102,junu,1,0
357dolliemya,Mya Erickson,0.00493169988471,:),1,1
marisol625happy,Marisol Leonard,0.001963214280981,lets chat,1,1
mleanna2014funny,Leanna Lane,0.001127320839851,,0,1
trixie2015eoakley,Oakley Perkins,0.004113644082789,anyone chooses to meet me?,1,1
monsterkiana596,Kiana Hernandez,0.004567866311581,someone really wants to meet with me?,1,1
466charleefruity,Charlee Oliver,0.00165911976386,,0,1
2018hammakennah,Makenna Marquez,0.003956838926231,,0,1
mylacyan981,Myla Gross,0.002666362110111,attractive,1,1
indigo66galilea9,Galilea Adkins,0.00132581219629,:(,1,1
itickleerin2006,Erin Silva,0.000522703884376,Anybody wanting a great time?,1,1
classyGabeforreals,Gabe .,4.47074102216849,Fntm,2,0
cuddles7jasmine64,Jasmine Carlson,0.000558849277872,,0,1
aleena2doozles36,Aleena Haynes,0.00264191965814,looking true man,1,1
mjax19,Michael Jax,0.725496693245239,Myry,1,0
17glitzy7leilani,Leilani Santos,0.001418295486106,let s talk,1,1
2013ariqbun,Ari Joseph,0.000642361781663,,0,1
joelle2007brassm,Joelle Lane,0.001692080100377,Who wants to speak?,1,1
caramelemberi2008,Ember Chavez,0.000547465552334,,0,1
133graciebutton,Gracie Newman,0.002478387816637,Who wants to meet?,1,1
OmegaLUwLz,Tyler Truce!,0.003879978212493,Hey,2,0
133graciebutton,Gracie Newman,0.003536700523562,Who wishes to talk?,1,1
2007cutiebriannai,Brianna Vargas,0.002116011234897,terrific,1,1
kneesinthebreeze74,Joe Mama,0.013367578911561,Ycmp,3,0
90rolynn,Rosie Lynn,0.04196829619507,16 f USA wittle single,1,1
megacarmen690,Carmen Summers,0.004128500413564,:*,1,1
valva1992,Валерия Пархоменко,0.004325756767282,,0,1
livepromise552,Promise Higgins,0.004804818009337,,0,1
turkeyshelbye2008,Shelby Clark,0.001826153182321,;),1,1
wpiggyjulianna2002,Julianna Brown,0.001743555507726,Who wants to discuss?,1,1
aiyana449mega,Aiyana Townsend,0.000965570098272,someone truly wants to meet with me?,1,1
Ultras_Liberi,F. M.,0.019286216602281,Hello to group,1,0
2secret87ariella,Ariella Flynn,0.003180474230537,:),1,1
happy1carmen46,Carmen Gutierrez,0.002269066207939,Who wishes to talk?,1,1
lilwhit98xx,Lily White,0.001570915121723,"18, f, essex",1,0
cheese109876,Pew Pow,2.82947284642469,Hm hi,5,0
hblushyamiya2016,Amiya Alexander,0.003340954107267,perfect,1,1
6feldsparraelyn72,Raelyn Love,0.003981104021271,let s chat,1,1
MTT160,Matt ..,4.16970710796615,,0,1
KingTrapper8,First Last,2.69799008704722,c a j t,1,0
boogie513jolie,Jolie Love,0.003180962207693,lets chat,1,1
omgtoday,To Day,0.558950215975443,Rmpu,2,0
peachie77giuliana7,Giuliana Ray,0.002308276422598,,0,1
brown438sage,Sage Young,0.001343733577265,Who wants to speak?,1,1
ritz_butter,Robert Soh,0.123188971270014,,0,1
3213632599,Camilo Torres,0.036577175880472,Hola,1,1
qt0x,q t,0.04877715067731,thvv,2,0
ritz_butter,Robert Soh,0.124947584660517,,0,1
458rockhunter,Hunter Silva,0.001638262605777,wonderful,1,1
megastar65catalina2,Catalina Blake,0.002049805513687,,0,1
dimple2018fbriar,Briar Cochran,0.000939655753749,generous,1,1
41kupkakesadele9,Adele Abbott,0.002281587937916,:),1,1
2014fizzybrynleei,Brynlee Hill,0.00211348960797,,0,1
twinkles2000clauryn,Lauryn Willis,0.000829211150606,,0,1
185indigomilena,Milena Rios,0.00109026680666,I m dang annoyed currently,1,1
kenziegkitty2009,Kenzie Barrett,0.003228434476036,,0,1
2003halledoodsieq,Halle Rodriquez,0.002885346892807,,0,1
bananahugehaha,Dave Nicole 🍌🍌,0.08019073770278,d v Z s,4,0
824daniellasmile,Daniella Barber,0.00208629856231,Who wants to discuss?,1,1
663lillianbordeaux,Lillian Baldwin,0.000817645429461,Now i am really lonely right away,1,1
joepka258,Joep K,0.437214695607071,,0,1
2006crimsonvemily,Emily Barker,0.003460211855946,lets chat,1,1
kattojud,Katto Ojid,0.009959454346034,Hi who can cock yungs?,1,1
penny7twittie17,Penny Cannon,0.002843249495383,,0,1
madisynninja494,Madisyn Klein,0.001144188943285,,0,1
thesteveanderson8,Steve Anderson,0.002500990488463,Hey guys,5,0
lucieeeee1,Lucie Smith,0.336549152403518,Hey guys,4,1
nmelinagenius2000,Melina Holmes,0.00137071977059,someone likes to meet up with me?,1,1
jj_h11,JJ H,0.279070860108844,Xmda,1,0
2005raynesgoofy,Rayne Elliott,0.003209550725641,,0,1
mariemp12345,Marie M,1.92999398502487,y e n h,3,0
Punky993,Dan Brown,1.34925748860395,tatp,2,0
kbubblylyla1999,Lyla Warren,0.001393820190871,,0,1
cjaoxnwown4920220,Fuck Nugget,0.018617297786254,Ugh ads on Kik? What the hecc,3,0
2015twilightkarsynt,Karsyn Burke,0.002395539410688,haha,1,1
alex31653,Alex Ander,0.06786999632363,,0,1
glitzykayleigh266,Kayleigh Rice,0.001465197509086,:D,1,1
2016wluciahuggable,Lucia Hodge,0.00212381063788,,0,1
genababyxxx,Savannah G,1.81501772799702,Anyone want to buy feet pics? Pm me😘,1,1
yellowhattie163,Hattie Fowler,0.000634005762361,lol,1,1
kamilahcforever1999,Kamilah Grant,0.000772522025638,,0,1
DalyaGV,Dalya Venzor,2.17138524215806,,0,1
reina9karot72,Reina Simpson,0.003086441424158,wanting a good man,1,1
trixie26bria4,Bria Mcgee,0.004136953353882,I m darn tired these days,1,1
DazedxxAnna,Anna Marie,0.011511523618742,,0,1
Eagledom.,Eagle 🦅,0.007372969220634,Bhpk,1,0
younhgshk,Williams Smith,0.001556560237099,,0,1
3raelyn58whoopy,Raelyn Peterson,0.004226847876001,browsing a real man,1,1
LJReed1019,John Reed,2.72973844348281,aSPm,2,0
claudia48forever8,Claudia Cross,0.001872061725568,Anybody wanting some fun?,1,1
demi2003pinkestb,Demi Frazier,0.003316054418683,,0,1
2polkawendy24,Wendy Christensen,0.00234612847092,,0,1
isafree101,Isabelle Freedman,0.810185717832711,"Hey loves, interested in making a quick 250-500 today? I have access to a Paypal generator link that converts funds asap msg me 😘",1,1
2008crystalylaney,Laney Nunez,0.004902724540896,Now i m dang annoyed nowadays,1,1
61nayagirl4,Naya Hart,0.004548347137041,looking a real man,1,1
fluffyjsloan2014,Sloan Flynn,0.003789898358561,,0,1
blair2009qfruity,Blair Mcdonald,0.002890394868122,Who wants to chat?,1,1
victoria74fuchsia8,Victoria Chavez,0.002895521576758,Who wishes to chat?,1,1
Rwahl233,Richard Wahl,3.46539924495198,,0,1
sir.kai2.0,🌿Sir Kai🌿<no pms😠>,2.08821201345711,Ntch,2,0
anaismelody678,Anais Medina,0.002478568476659,I am just really tired these days,1,1
beccaboobs24,Becca Samsom,4.05903312556446,Hi,1,1
verinocah,Veronica Hernandez ,0.099542340920479,,0,1
337purpleanalia,Analia Griffith,0.001155633702874,Who wishes to chat?,1,1
tgambler1107,Trevor Bevers,0.000728196590035,Hey baby what s good holler at me!,3,0
rosemichelle39429,Rose Michelle,4.93365345555599,,0,1
stevengorge123456789,Steven Gorge,1.27187929372545,,0,1
7burgundyskye57,Skye Jenkins,0.002180275116806,,0,1
louisacherry781,Louisa Gregory,0.001807953900209,Who wishes to discuss?,1,1
emely2sparky31,Emely Murray,0.005701072767929,Someone searching a great time?,1,1
mastephenannni,Mariastephen Mariastephen,0.169387082589997,Hi,1,1
Granadak3,Kameron Granada,0.997283668509788,,0,1
81simone6doozles,Simone Singleton,0.002659839733883,looking a real man,1,1
celeste536viviana,Viviana Patton,0.0033716833895,lets talk,1,1
2009sweetvaleryk,Valery Ball,0.002021402051603,fantastic,1,1
bumble27delilah5,Delilah Hicks,0.002542798099694,lol,1,1
myra88hunny3,Myra Harrison,0.00188236410971,Anybody wanting some entertaining?,1,1
_SW19_,Saul Wiseman,1.26799540185818,xmbv,2,0
bootmilana2011,Milana Robbins,0.003039512322457,;),1,1
collins75ecru8,Collins Gill,0.002683132329473,funny!,1,1
limeaustyn816,Austyn Welch,0.001012681104519,:),1,1
mmmskylar2012i,Skylar Vargas,0.002113971384587,,0,1
nenerose003,Rose Nene,0.019671273921375,Hello,2,1
johannaneon547,Johanna West,0.002438179555315,Heya everyone!,1,1
haileydiagon,Hailey Diagon,0.022060286612422,,0,1
vsparkyjazlynn2002,Jazlynn Hicks,0.002048861627226,,0,1
boogieselena683,Selena Mcbride,0.001130956499665,Hi there boys!,1,1
zoe.benn103,Zoey Bennett,0.002595621871727,m p s a,2,0
givemeyourmoney96,Nona Pewno,0.018269754303274,Wzwk,4,0
kataleyabionic912,Kataleya Steele,0.001669683928291,Someone searching some entertaining?,1,1
britross007,Britney Ross,1.45995578395824,Hey,1,1
sloan6ninja82,Sloan Reyes,0.002565087590505,funny!,1,1
Pr1ntesa,Miriam 🥶,3.09688972196369,Hey.,2,0
Uprising1016,Om Lanjewar,0.071223820064355,,0,1
447shinyalaya,Alaya Yates,0.00271798806058,Who wants to discuss?,1,1
70wintercuddles3,Winter Mckinney,0.00231024019972,I am just darn annoyed now,1,1
447shinyalaya,Alaya Yates,0.002849125889716,Who wishes to speak?,1,1
2016tiggernelaine,Elaine Ferguson,0.001217983235364,,0,1
vedahfunny2015,Veda Wilson,0.001592813810265,someone would like to talk to me?,1,1
tee143quinn,Quinn Byrd,0.001514230243586,Yo boys!,1,1
tomtchnn18,Tom D,3.75652160472064,Mdnn,4,0
meilani3muah44,Meilani Parks,0.001003305840271,,0,1
tg.sadness,Andrei Ioan,0.070568115747085,Jrvb,1,0
lukrid,Luk Rid,1.01632081174464,Activ Admin!?,1,1
Thechief289,John Lino ,0.061363954648927,Heyy ppl,1,1
4bellamybordeaux26,Bellamy Herrera,0.002253986425974,lets chat,1,1
Demondelic.Psy,Damonis Saúl,0.503149128255469,,0,1
lukrid,Luk Rid,1.01794186242201,Why???,4,0
u2017virginiagolden,Virginia Klein,0.000675785858874,:(,1,1
carla.rosess,Carla Roses,0.24510155680003,Heyyy guys,1,1
s.will1999,Sarah Williams,3.15501679441167,Fktv,3,0
prinkydahliay2008,Dahlia Lamb,0.001846950708164,I m so really tired today,1,1
